Id,title,rating
6239,True Colors,3.91
6240,Stellaluna,4.23
6241,The Apothecary's Daughter,3.79
6242,Born Free: A Lioness of Two Worlds,4.17
6243,The God Box,3.97
6244,El coronel no tiene quien le escriba,3.72
6245,Books of Blood: Volumes One to Three,4.17
6246,The Extraordinary Education of Nicholas Benedict,4.35
6247,Twelve Angry Men,4.08
6248,Fear and Trembling,4
6249,Triptych,4.14
6250,Monkey: The Journey to the West,4.01
6251,King of Thorns,4.2
6252,The Sufis,4.2
6253,The Infernal Devices: Clockwork Angel,4.21
6254,Io uccido,3.87
6255,You Had Me At Hello,3.79
6256,Wanted,3.97
6257,Der Richter und sein Henker,3.72
6258,Grass for His Pillow,4.02
6259,Extraordinary Means,3.97
6260,The Raven King,4.47
6261,Catechism of the Catholic Church,4.41
6262,Lasher,3.85
6263,Changeless,4
6264,Beauty's Punishment,3.62
6265,A Última Feiticeira,3.86
6266,The Mephisto Club,4.02
6267,Dark Guardian,4.34
6268,Darwin's Dangerous Idea: Evolution and the Meanings of Life,4.03
6269,Before I Wake,4.27
6270,Magnificat,4.19
6271,Jack the Bodiless,4.15
6272,The Grand Sophy,4.17
6273,Negeri Para Bedebah,4.28
6274,Lost Dogs and Lonely Hearts,3.87
6275,Prisoner of Night and Fog,4.06
6276,The Time in Between,4.07
6277,The Fish the Fighters and the Song-Girl: Sacred Band of Stepsons: Sacred Band Tales 2,4.73
6278,Sweet Rome,4.29
6279,Ink and Bone,3.96
6280,Silber: Das zweite Buch der Träume,4.01
6281,Revelation Space,3.97
6282,Hometown Girl After All,4.29
6283,The Speed of Dark,4.01
6284,Horse Heaven,3.87
6285,Nice Girls Don't Date Dead Men,4.1
6286,Brothers in Arms,4.21
6287,Zodiac,3.9
6288,Agnes and the Hitman,3.94
6289,Scary Stories to Tell in the Dark,4.07
6290,Imaginary Girls,3.44
6291,If Nobody Speaks of Remarkable Things,3.89
6292,The Gift,3.69
6293,Fairy Tales from the Brothers Grimm: A New English Version,4.1
6294,What the Dog Saw and Other Adventures,3.84
6295,Seven Minutes in Heaven,4.21
6296,Here Be Sexist Vampires,4.11
6297,The Gospel of Loki,3.7
6298,The Winner's Crime,4.15
6299,The Mark of the Vampire Queen,4.25
6300,The Rithmatist,4.25
6301,Dune,4.21
6302,War of the Twins,4.12
6303,Fingerprints of the Gods: The Evidence of Earth's Lost Civilization,4.17
6304,Tris's Book,4.08
6305,A Certain Slant of Light,3.83
6306,The Face on the Milk Carton,3.72
6307,Among the Free,4.14
6308,Nightwood,3.68
6309,Luna,3.84
6310,A Home at the End of the World,3.9
6311,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium,4.27
6312,Swami and Friends,4.22
6313,The Definitive Book of Body Language,3.98
6314,Los asesinos del emperador,4.56
6315,The Wake,4.52
6316,Forward the Foundation,4.14
6317,Immortal Rider,4.31
6318,Sword & Citadel,4.31
6319,Born Wicked,3.89
6320,The Auschwitz Escape,4.32
6321,Desert Flower,4.11
6322,The Last Star,3.63
6323,The Butcher Boy,3.84
6324,Executive Power,4.33
6325,In the Cities of Coin and Spice,4.39
6326,The Brief History of the Dead,3.67
6327,Armed & Dangerous,4.5
6328,The Book of Basketball: The NBA According to The Sports Guy,4.16
6329,The Hero's Guide to Saving Your Kingdom,4.04
6330,Power Play,4.21
6331,Beautiful Broken Rules,4.14
6332,The Masque of the Red Death,4.08
6333,Prince Lestat,3.78
6334,The Final Empire,4.44
6335,"Death Note, Vol. 9: Contact",4.22
6336,The Milagro Beanfield War,4.09
6337,One Tuesday Morning,4.41
6338,The Religion,4.08
6339,Diamond Mask,4.18
6340,The Goddess Legacy,4.05
6341,S@motność w Sieci,3.61
6342,The Proposal,4.04
6343,Elegy,4.02
6344,The Golden Ass,3.88
6345,Surviving Raine,4.08
6346,Forever with You,4.33
6347,The Vanishing Act of Esme Lennox,3.83
6348,Measure for Measure,3.67
6349,The Chosen One,3.85
6350,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,4.26
6351,Darkfall,4.22
6352,Eagle in the Snow: A Novel of General Maximus and Rome's Last Stand,4.11
6353,Dalva,4.19
6354,"Locke & Key, Vol. 1: Welcome to Lovecraft",4.15
6355,Jane,3.59
6356,Major Pettigrew's Last Stand,3.88
6357,Empress,3.69
6358,Elite,4.04
6359,Mountain of Black Glass,4.04
6360,The Emperor's Soul,4.35
6361,The Iron Traitor,4.12
6362,The Wheel of Darkness,3.93
6363,Killer Instinct,4.37
6364,نادي السيارات,3.43
6365,The Secret Life of CeeCee Wilkes,4.09
6366,El retrato de Dorian Gray,4.06
6367,Mission: Subhero,4.22
6368,Life After God,3.82
6369,In the Name of Revenge,4.37
6370,Gold Coast,4.07
6371,Remember Me,4.04
6372,Honest Illusions,4
6373,Sandman Slim,3.94
6374,Vanished: When Lightning Strikes / Code Name Cassandra,4.19
6375,Fruits Basket: The Complete Collection,4.53
6376,Los árboles mueren de pie,4.18
6377,Craving Constellations,4.02
6378,The Book of Ivy,4.16
6379,The Ordinary Princess,4.18
6380,Queen of Shadows,4.59
6381,Rubinrot,4.12
6382,Wayfarer,3.87
6383,Crooked Kingdom,4.62
6384,The Great Alone,4.34
6385,Daja's Book,4.08
6386,"Curse of the Blue Tattoo: Being an Account of the Misadventures of Jacky Faber, Midshipman and Fine Lady",4.25
6387,Servant of the Bones,3.71
6388,The Collected Stories,4.26
6389,Reckless,3.72
6390,Dragonfly,4.01
6391,Devil's Brood,4.37
6392,Ultraviolet,3.77
6393,The Return,3.8
6394,Tidal,3.95
6395,The King in Yellow and Other Horror Stories,3.69
6396,My Greek Traditional Cook Book 1,4.82
6397,The Judgement,4.43
6398,The Shifter Dimension,4.72
6399,The Air He Breathes,4.2
6400,Ulysses,3.74
6401,In My Hands: Compelling Stories from a Surgeon and His Patients Fighting Cancer,4.36
6402,El Llano en llamas,4.18
6403,Bluebeard,4.03
6404,The Complete Poems,4.24
6405,Siewca Wiatru,3.88
6406,Wicked,4.02
6407,Hope Was Here,4
6408,Arabella,4.05
6409,Missing You,4.17
6410,Once An Eagle,4.35
6411,The Rules of Survival,3.98
6412,The Slave,4.17
6413,Everwild,4.21
6414,Ten Things We Did (and Probably Shouldn't Have),3.74
6415,Blindsight,4
6416,The River of Doubt: Theodore Roosevelt's Darkest Journey,4.16
6417,River of Blue Fire,4.01
6418,Death of Kings,4.29
6419,خواطر ٢,4.1
6420,Reconstructing Amelia,3.83
6421,The Crown of Embers,4.18
6422,La Nuit des temps,4.13
6423,The Quirky Tale of April Hale,4.17
6424,"The Beast Within (Blindfold, Inc., #1)",4.17
6425,The Nanny Song,4.24
6426,Dying to Give: A Novel,4.36
6427,"The Dancers at the End of Time (Eternal Champion, #10)",3.88
6428,Test of the Twins,4.17
6429,In the Country of Last Things,3.91
6430,If Angels Burn,3.77
6431,The Castle of Llyr,4.08
6432,Grave Sight,3.85
6433,Skellig,3.78
6434,Point of Impact,4.26
6435,Vita Nuova,3.87
6436,The Adversary,4.21
6437,"The Walking Dead, Book One",4.35
6438,The Recognitions,4.21
6439,Old Possum's Book of Practical Cats,4.09
6440,Murphy,3.86
6441,Anew,3.91
6442,La verità sul caso Harry Quebert,3.99
6443,Sisters,4.3
6444,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,3.79
6445,Tandia,4.03
6446,The Third Option,4.27
6447,Palimpsest,3.66
6448,The Hot Kid,3.74
6449,Lemony Snicket: The Unauthorized Autobiography,3.73
6450,The Nick Adams Stories,4.06
6451,On the Prowl,4.05
6452,Manhunt: The 12-Day Chase for Lincoln's Killer,4.13
6453,Autumn in Paris,4.08
6454,Backlash: The Undeclared War Against American Women,3.98
6455,Seeing Redd,3.85
6456,The Good Women of China: Hidden Voices,4.22
6457,Endless Magic,4.36
6458,A Fall of Water,4.34
6459,The High Queen,4.13
6460,Harry Potter: Film Wizardry,4.49
6461,Five Point Someone,3.42
6462,Promise Me Light,4.21
6463,Horizon,4.06
6464,Crimson Rivers,4.15
6465,"""حكايات فرغلي المستكاوي ""حكايتى مع كفر السحلاوية",3.56
6466,Moon Called,4.18
6467,Hometown Girl Forever,4.25
6468,Evelina,3.66
6469,The Little Vampire,4.02
6470,Trout Fishing in America / The Pill vs. the Springhill Mine Disaster / In Watermelon Sugar,4.16
6471,Cry to Heaven,3.84
6472,H.M.S. Surprise,4.42
6473,At Play in the Fields of the Lord,4.04
6474,Airframe,3.69
6475,The Wide-Awake Princess,4.1
6476,The Captive & The Fugitive,4.41
6477,That Boy,3.96
6478,The Land,4.1
6479,Taunting Destiny,4.39
6480,A Man,4.31
6481,Brief einer Unbekannten,4.2
6482,We Should All Be Feminists,4.46
6483,The Girl on the Train,3.9
6484,The Sun and Her Flowers,4.18
6485,Take Me There,3.64
6486,Heartless,4.09
6487,Nerilka's Story,3.79
6488,"Rapture of the Deep: Being an Account of the Further Adventures of Jacky Faber, Soldier, Sailor, Mermaid, Spy",4.26
6489,Raising Dragons,3.9
6490,Running with the Demon,3.96
6491,Soulstice,4.15
6492,"MeruPuri, Vol. 1",4.11
6493,Eye of the Oracle,4.11
6494,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",4.12
6495,Crown of Crystal Flame,4.39
6496,Close to Famous,4.04
6497,Lionheart,4.09
6498,The Hollow Chocolate Bunnies of the Apocalypse,3.74
6499,Archangel's Blade,4.26
6500,The Happy Prince and Other Tales,4.14
6501,Echoes of Scotland Street,4.27
6502,Dieci piccoli indiani,4.25
6503,Tales of Edgar Allan Poe,4.24
6504,Star of the Sea,3.98
6505,Paradise Lost,4.08
6506,Shadow Country,4.04
6507,Tonio Kröger,3.73
6508,"The Wake of the Lorelei Lee: Being an Account of the Adventures of Jacky Faber, on her Way to Botany Bay",4.25
6509,The Named,4.06
6510,Term Limits,4.3
6511,The Twelve Caesars,4.05
6512,Awaken,3.93
6513,With the Old Breed: At Peleliu and Okinawa,4.41
6514,"From Baghdad, With Love: A Marine, the War, and a Dog Named Lava",4.11
6515,Freedom or Death,4.21
6516,Montana Sky,4.07
6517,Tattoo,3.57
6518,Perfect Cover,3.84
6519,American Wife,3.73
6520,Demigods and Monsters: Your Favorite Authors on Rick Riordan's Percy Jackson and the Olympians Series,3.88
6521,Love That Dog,4.02
6522,Fables,4.04
6523,The Faerie Path,3.59
6524,Waking the Witch,4.16
6525,Dragon's Oath,4.06
6526,Once...,3.74
6527,Fatelessness,4.05
6528,Panteón,4.02
6529,Lyrical Ballads,3.93
6530,Rock Chick Revenge,4.49
6531,Welcome to Shadowhunter Academy,4.11
6532,Inside His Head: The Assistant Mini Book,4.18
6533,Kids of Appetite,4.03
6534,Malevil,4.25
6535,Talking to Dragons,4.19
6536,Mine to Possess,4.12
6537,"Mississippi Jack: Being an Account of the Further Waterborne Adventures of Jacky Faber, Midshipman, Fine Lady, and Lily of the West",4.19
6538,Mother of Pearl,3.68
6539,The Key to Rondo,3.8
6540,The Pleasure of Finding Things Out: The Best Short Works of Richard P. Feynman,4.24
6541,The Goddess Hunt,3.81
6542,The Red Knight,4.11
6543,Ένα παιδί μετράει τ' άστρα,4.24
6544,A Monster Calls,4.37
6545,The Power of Your Subconscious Mind,4.14
6546,My Secret: A PostSecret Book,4.34
6547,Pădurea spânzuraţilor,3.96
6548,"Astonishing X-Men, Volume 1: Gifted",4.17
6549,Victory,3.85
6550,The Lion in Winter,4.22
6551,The Mother Tongue: English and How It Got That Way,3.94
6552,The Other Queen,3.64
6553,Claimed,3.76
6554,Goddess of Light,4.04
6555,Going Gone,4.09
6556,Dragon's Bait,3.94
6557,"Christy Miller Collection, Vol. 1",4.48
6558,Light on Snow,3.58
6559,"Audrey, Wait!",3.77
6560,100 Cupboards,3.77
6561,The Daylight War,4.22
6562,Chasing Redbird,4.07
6563,We Are All Completely Beside Ourselves,3.72
6564,Heir of Fire,4.51
6565,Fault Lines,3.71
6566,The Center of Everything,3.67
6567,The 13 Clocks,4.03
6568,The Road to Wellville,3.66
6569,The Kingdom of God Is Within You,4.13
6570,Exile,4.24
6571,Tisha: The Wonderful True Love Story of a Young Teacher in the Alaskan Wilderness,4.28
6572,Remember Me,4.13
6573,Eden,4.16
6574,Janitors,3.9
6575,"Girl, Missing",3.97
6576,If You Were Mine,4.25
6577,Castle in the Air,3.93
6578,Meant to Be,3.71
6579,The Unwanted Wife,3.95
6580,Storm,3.96
6581,Ruthless People,4.05
6582,Psycho Sitter,4.43
6583,The Den of Shadows Quartet,4.22
6584,Обитаемый остров,4.26
6585,Helen of Troy,3.91
6586,Endless Summer,4.01
6587,Plantation,4.17
6588,A Place Called Here,3.66
6589,The Law of Attraction: The Basics of the Teachings of Abraham,4.16
6590,Into the Dreaming,3.96
6591,The Romance of Tristan and Iseult,3.68
6592,His Last Bow,4.29
6593,La Regenta,3.97
6594,Shine,3.83
6595,Peter: The Untold True Story,3.8
6596,Shadow and Bone,4.05
6597,Flowers from the Storm,4.1
6598,Archy and Mehitabel,4.28
6599,The Sight,4.28
6600,The Diary of Adam and Eve,3.94
6601,Mistwood,3.52
6602,"D.Gray-man, Vol. 1",4.2
6603,The Wild Girls,4.14
6604,The Long Way Home,4.26
6605,Explosive Eighteen,3.93
6606,Dauntless,3.94
6607,Danzig Passage,4.4
6608,The Maleficent Seven: From the World of Skulduggery Pleasant,4.37
6609,The Probability of Miracles,3.93
6610,Love & the Zombie Apocalypse,3.96
6611,Chase the Darkness,4.07
6612,Blackbird: A Childhood Lost and Found,4.08
6613,Everything She Ever Wanted,3.99
6614,Hackers: Heroes of the Computer Revolution,4.13
6615,Skallagrigg,4.52
6616,Frozen Fire,3.61
6617,Foxfire: Confessions of a Girl Gang,3.79
6618,Monster High,3.69
6619,Consider the Lobster and Other Essays,4.25
6620,Twilight's Dawn,4.26
6621,Nemesis,3.85
6622,In Our Time,3.79
6623,The Crown Tower,4.32
6624,Savages,3.84
6625,The Bad Girl and the Good Boy,4.26
6626,Every Last Breath,4.3
6627,Sleeping Giants,3.84
6628,"Finding Hope in the Darkness of Grief: Spiritual Insights Expressed Through Art, Poetry and Prose",4.25
6629,A Dance to the Music of Time: 1st Movement,3.94
6630,The Boleyn Inheritance,3.85
6631,Silver Is for Secrets,4.08
6632,The True Story of Hansel and Gretel,4.03
6633,Wraeththu,3.95
6634,Julian,4.18
6635,Narrenturm,4.08
6636,Torn,4
6637,Deadeye Dick,3.81
6638,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",3.97
6639,Poison,3.93
6640,Beautiful Beginning,4.23
6641,The Boys from Brazil,4.06
6642,Feed,3.54
6643,Northern Lights,3.99
6644,I Am America (And So Can You!),3.91
6645,La Bête humaine,4.05
6646,Moominsummer Madness,4.29
6647,Ride the Wind,4.37
6648,美少女戦士セーラームーン新装版 1 [Bishōjo Senshi Sailor Moon Shinsōban 1],4.28
6649,You Don't Have to Say You Love Me,3.97
6650,Until You,4.12
6651,Ensnared,4.23
6652,Tyrant,4.38
6653,Sharp Objects,3.94
6654,The Innocent Mage,3.65
6655,Betsy-Tacy,4.07
6656,The Good Fairies of New York,3.51
6657,Gitanjali: Song Offerings,4.33
6658,Manufacturing Consent: The Political Economy of the Mass Media,4.23
6659,Warriors Boxed Set,4.68
6660,Absolution,4.01
6661,Illywhacker,3.77
6662,Saman,3.6
6663,Shattered Glass,4.1
6664,Metamorphosis,4.14
6665,Caligula,4.07
6666,A Unique Kind of Love: A Different Perspective [Excerpt],4.5
6667,Women of the Silk,3.94
6668,Killer Spirit,4.01
6669,Hood,3.88
6670,Remembrance of Things Past: Volume II - The Guermantes Way & Cities of the Plain,4.53
6671,The Atonement Child,4.27
6672,The Fourth Apprentice,4.34
6673,Pilgrim,3.79
6674,The Pale King,3.95
6675,Auto da Barca do Inferno,3.65
6676,"Smart, Sexy and Secretive",4.23
6677,Defy,3.74
6678,Jane Eyre,4.11
6679,The Last Picture Show,3.96
6680,The Rebel: An Essay on Man in Revolt,4.14
6681,The Philosophy of Andy Warhol (From A to B and Back Again),3.72
6682,Frida: A Biography of Frida Kahlo,3.95
6683,The Last Herald-Mage,4.48
6684,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",3.7
6685,Saving Grace,4.09
6686,The Interludes,4.49
6687,The Encyclopedia of the Dead,4.16
6688,Coming Up for Air,3.79
6689,High Noon,3.96
6690,Queen of Babble,3.69
6691,To Dance with the White Dog,4.17
6692,The Longest Day,4.31
6693,Streets of Laredo,3.91
6694,When God Was a Rabbit,3.69
6695,Vienna Prelude,4.29
6696,Shadowfell,3.91
6697,The Yacoubian Building,3.66
6698,Vampire Blood Trilogy,4.21
6699,Allegiant,3.63
6700,Beelzebub's Tales to His Grandson,4.1
6701,Dark River,4.28
6702,The Craving,4.01
6703,Anya's Ghost,3.88
6704,Curtsies & Conspiracies,4.11
6705,Until Lilly,4.29
6706,Brutally Beautiful,3.97
6707,"All-Star Superman, Vol. 1",4.06
6708,More Than Forever,4.48
6709,Scion of Ikshvaku,3.74
6710,Furiously Happy: A Funny Book About Horrible Things,3.93
6711,A Conjuring of Light,4.39
6712,Kissing the Witch: Old Tales in New Skins,3.9
6713,Star Maker,3.93
6714,for colored girls who have considered suicide/when the rainbow is enuf,4.28
6715,The Last Stand of the Tin Can Sailors: The Extraordinary World War II Story of the U.S. Navy's Finest Hour,4.31
6716,The Midwife's Apprentice,3.71
6717,Ramona the Pest,4.05
6718,The Sweetest Kill,4.37
6719,The Dante Club,3.38
6720,Tangerine,3.61
6721,"I, Coriander",3.81
6722,True History of the Kelly Gang,3.81
6723,Modoc: The True Story of the Greatest Elephant That Ever Lived,4.2
6724,Gameboard of the Gods,3.93
6725,Hudson,4.24
6726,Nooit meer slapen,3.87
6727,Firmin: Adventures of a Metropolitan Lowlife,3.49
6728,The Wedding: One Night with the Prince: A Bonus Chapter,4.19
6729,The Voyage Out,3.76
6730,The Bone Doll's Twin,4.05
6731,The Last of the Really Great Whangdoodles,4.25
6732,Auralia's Colors,3.66
6733,The Perfect Play,3.92
6734,Hunting Lila,3.95
6735,A Night to Remember,4.01
6736,قمر على سمرقند,3.89
6737,Saving Grace,4.25
6738,The Assassin's Blade,4.46
6739,The Mystery of the Yellow Room,3.69
6740,My Friend Leonard,3.84
6741,Gossamer,3.89
6742,Long Shadows,4.3
6743,King of the Murgos,4.11
6744,Peter Nimble and His Fantastic Eyes,4.05
6745,Legacy,4.13
6746,The Rowan,4.03
6747,Legs,3.81
6748,Infamous,4.36
6749,Villains Rising,4.25
6750,The Underground Railroad,4.03
6751,"Holy Blood, Holy Grail",3.48
6752,Die Trying,4.01
6753,Dark Reunion,3.53
6754,The Memory of Earth,3.57
6755,Ella Minnow Pea: A Novel in Letters,3.84
6756,Beyond the Deepwoods,4.04
6757,Three Weeks To Say Goodbye,3.84
6758,Catching Fire,4.29
6759,Before You Know Kindness,3.46
6760,Boneshaker,3.5
6761,Virgin River,4.12
6762,Sea Change,3.63
6763,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",4.24
6764,Korkma Ben Varım,4.12
6765,Barney's Version,4.14
6766,Until Trevor,4.2
6767,L'appel de l'ange,4.02
6768,The Prince of Thieves,4.02
6769,Meeting Mr. Mogul: A CEO Billionaire Contemporary Romance,3.69
6770,"Handcuffs, Kisses and Awkward Situations: Mystery Romance",4.21
6771,Sleeping Beauties,3.75
6772,"The Color Code: A New Way to See Yourself, Your Relationships, and Life",3.91
6773,The Actor and the Housewife,3.13
6774,Flyte,4
6775,Velocity,3.86
6776,Immortal,3.53
6777,Whispers,3.91
6778,Shades of Twilight,4.11
6779,This Same Earth,4.24
6780,The Satanic Bible,3.34
6781,Late Eclipses,4.27
6782,The Metamorphosis and Other Stories,4.03
6783,The Devil's Star,4.04
6784,Raise the Titanic!,3.97
6785,The Martian,4.4
6786,A Game of Thrones,4.45
6787,Lilly's Purple Plastic Purse,4.2
6788,Hiding in the Shadows,4.12
6789,Cast in Chaos,4.26
6790,Cunt: A Declaration of Independence,3.88
6791,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,4.12
6792,Rise of Empire,4.36
6793,The Wall,4.28
6794,Hexed,3.58
6795,Phantom Waltz,4.19
6796,Pudd'nhead Wilson,3.74
6797,The Submissive,3.97
6798,Loving Mr. Daniels,4.26
6799,The Power,4
6800,Attack of the Fiend,4.19
6801,Frozen Tides,4.39
6802,Nineteen Eighty-Four,4.16
6803,"Morning and Evening, Based on the English Standard Version",4.54
6804,Jack & Jill,3.96
6805,Eleventh Grade Burns,4.31
6806,Sir Thursday,3.95
6807,My Enemy's Cradle,4.05
6808,Fear Nothing,3.99
6809,Vampire War Trilogy,4.34
6810,Juliet Immortal,3.54
6811,Cigars of the Pharaoh,4.05
6812,The Faded Sun Trilogy,4.12
6813,Red Hill,3.9
6814,False Impression,3.7
6815,The War that Saved My Life,4.48
6816,Being the Bad Boy's Victim,3.79
6817,Mayfair Witches Collection,4.21
6818,A Ring of Endless Light,4.14
6819,Fearless: Imagine Your Life Without Fear,4.18
6820,The Cardinal of the Kremlin,4.02
6821,Unlovable,4.04
6822,Dragons of Spring Dawning,4.13
6823,The Golem,3.9
6824,Fallen Crest Family,4.27
6825,The Story Sisters,3.81
6826,Rock Chick Renegade,4.46
6827,Fourth Grave Beneath My Feet,4.39
6828,The Dark Hills Divide,3.72
6829,Startide Rising,4.04
6830,The Universe in a Nutshell,4.14
6831,The Protestant Ethic and the Spirit of Capitalism,3.89
6832,Area 51: An Uncensored History of America's Top Secret Military Base,3.74
6833,The Lady and the Unicorn,3.68
6834,The Doll,3.79
6835,Battle Hymn of the Tiger Mother,3.63
6836,A Local Habitation,3.9
6837,Christ Recrucified,4.27
6838,King,4.24
6839,Ensaio Sobre a Cegueira,4.1
6840,Double Identity,4.02
6841,Confessions of an Economic Hit Man,3.84
